[2026-06-22 07:25:44] ERROR    [MAIN] 환경변수 오류:
다음 환경변수가 설정되지 않았습니다: GH_APPKEY, GH_APPSECRET, GH_ACCOUNT
GitHub Codespaces → Settings → Secrets 에서 확인하세요.
[2026-06-22 07:32:41] INFO     [MAIN] 환경변수 로드 완료 | 계좌: 50193681-01
[2026-06-22 07:32:41] INFO     [AUTH] 토큰 만료 또는 없음 → 새 토큰 발급 요청
[2026-06-22 07:32:41] INFO     [AUTH] 토큰 발급 성공 (issued_date=2026-06-22)
[2026-06-22 07:32:41] INFO     ============================================================
[2026-06-22 07:32:41] INFO     [TRADER] 자동매매 시작 | 종목: 삼성전자, SK하이닉스
[2026-06-22 07:32:41] INFO     [TRADER] 전략: 등락률 -1%% 이하 + RSI 복합 판단
[2026-06-22 07:32:41] INFO     [TRADER] 매매 시간대: 09:10 ~ 15:30
[2026-06-22 07:32:41] INFO     ============================================================
[2026-06-22 07:32:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:32:41)...
[2026-06-22 07:33:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:33:11)...
[2026-06-22 07:33:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:33:41)...
[2026-06-22 07:34:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:34:11)...
[2026-06-22 07:34:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:34:41)...
[2026-06-22 07:35:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:35:11)...
[2026-06-22 07:35:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:35:41)...
[2026-06-22 07:36:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:36:11)...
[2026-06-22 07:36:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:36:41)...
[2026-06-22 07:37:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:37:11)...
[2026-06-22 07:37:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:37:41)...
[2026-06-22 07:38:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:38:11)...
[2026-06-22 07:38:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:38:41)...
[2026-06-22 07:39:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:39:11)...
[2026-06-22 07:39:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:39:41)...
[2026-06-22 07:40:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:40:11)...
[2026-06-22 07:40:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:40:41)...
[2026-06-22 07:41:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:41:11)...
[2026-06-22 07:41:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:41:41)...
[2026-06-22 07:42:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:42:11)...
[2026-06-22 07:42:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:42:41)...
[2026-06-22 07:43:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:43:11)...
[2026-06-22 07:43:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:43:41)...
[2026-06-22 07:44:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:44:11)...
[2026-06-22 07:44:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:44:41)...
[2026-06-22 07:45:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:45:11)...
[2026-06-22 07:45:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:45:41)...
[2026-06-22 07:46:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:46:11)...
[2026-06-22 07:46:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:46:41)...
[2026-06-22 07:47:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:47:11)...
[2026-06-22 07:47:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:47:41)...
[2026-06-22 07:48:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:48:11)...
[2026-06-22 07:48:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:48:41)...
[2026-06-22 07:49:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:49:11)...
[2026-06-22 07:49:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:49:41)...
[2026-06-22 07:50:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:50:11)...
[2026-06-22 07:50:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:50:41)...
[2026-06-22 07:51:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:51:11)...
[2026-06-22 07:51:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:51:41)...
[2026-06-22 07:52:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:52:11)...
[2026-06-22 07:52:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:52:41)...
[2026-06-22 07:53:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:53:11)...
[2026-06-22 07:53:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:53:41)...
[2026-06-22 07:54:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:54:11)...
[2026-06-22 07:54:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:54:41)...
[2026-06-22 07:55:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:55:11)...
[2026-06-22 07:55:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:55:41)...
[2026-06-22 07:56:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:56:11)...
[2026-06-22 07:56:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:56:41)...
[2026-06-22 07:57:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:57:11)...
[2026-06-22 07:57:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:57:41)...
[2026-06-22 07:58:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:58:11)...
[2026-06-22 07:58:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:58:41)...
[2026-06-22 07:59:11] INFO     [TRADER] 매매 시작 전 대기 중 (07:59:11)...
[2026-06-22 07:59:41] INFO     [TRADER] 매매 시작 전 대기 중 (07:59:41)...
[2026-06-22 08:00:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:00:11)...
[2026-06-22 08:00:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:00:41)...
[2026-06-22 08:01:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:01:11)...
[2026-06-22 08:01:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:01:41)...
[2026-06-22 08:02:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:02:11)...
[2026-06-22 08:02:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:02:41)...
[2026-06-22 08:03:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:03:11)...
[2026-06-22 08:03:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:03:41)...
[2026-06-22 08:04:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:04:11)...
[2026-06-22 08:04:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:04:41)...
[2026-06-22 08:05:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:05:11)...
[2026-06-22 08:05:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:05:41)...
[2026-06-22 08:06:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:06:11)...
[2026-06-22 08:06:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:06:41)...
[2026-06-22 08:07:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:07:11)...
[2026-06-22 08:07:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:07:41)...
[2026-06-22 08:08:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:08:11)...
[2026-06-22 08:08:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:08:41)...
[2026-06-22 08:09:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:09:11)...
[2026-06-22 08:09:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:09:41)...
[2026-06-22 08:10:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:10:11)...
[2026-06-22 08:10:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:10:41)...
[2026-06-22 08:11:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:11:11)...
[2026-06-22 08:11:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:11:41)...
[2026-06-22 08:12:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:12:11)...
[2026-06-22 08:12:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:12:41)...
[2026-06-22 08:13:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:13:11)...
[2026-06-22 08:13:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:13:41)...
[2026-06-22 08:14:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:14:11)...
[2026-06-22 08:14:41] INFO     [TRADER] 매매 시작 전 대기 중 (08:14:41)...
[2026-06-22 08:15:11] INFO     [TRADER] 매매 시작 전 대기 중 (08:15:11)...
[2026-06-22 08:15:42] INFO     [TRADER] 매매 시작 전 대기 중 (08:15:42)...
[2026-06-22 08:16:53] INFO     [TRADER] 매매 시작 전 대기 중 (08:16:53)...
[2026-06-22 08:17:23] INFO     [TRADER] 매매 시작 전 대기 중 (08:17:23)...
[2026-06-22 08:17:53] INFO     [TRADER] 매매 시작 전 대기 중 (08:17:53)...
[2026-06-22 08:18:23] INFO     [TRADER] 매매 시작 전 대기 중 (08:18:23)...
[2026-06-22 08:18:53] INFO     [TRADER] 매매 시작 전 대기 중 (08:18:53)...
[2026-06-22 08:19:23] INFO     [TRADER] 매매 시작 전 대기 중 (08:19:23)...
[2026-06-22 08:19:53] INFO     [TRADER] 매매 시작 전 대기 중 (08:19:53)...
